usage_month,account_id,product_id,consumed_units,consumed_value
2023-10-01,ACC-0107,SLO,5.89,6871.67
2023-11-01,ACC-0107,SLO,4.89,5705.0
2023-12-01,ACC-0107,SLO,4.88,5693.33
2024-01-01,ACC-0107,SLO,5.64,6580.0
2024-02-01,ACC-0107,SLO,5.65,6591.67
2024-03-01,ACC-0107,SLO,3.94,4596.67
2024-04-01,ACC-0107,SLO,4.07,4748.33
2024-05-01,ACC-0107,SLO,4.78,5576.67
2024-06-01,ACC-0107,SLO,5.62,6556.67
2024-07-01,ACC-0107,SLO,5.51,6428.33
2024-08-01,ACC-0107,SLO,5.96,6953.33
2024-09-01,ACC-0107,SLO,6.16,7186.67
2024-10-01,ACC-0107,SLO,4.97,5798.33
2024-11-01,ACC-0107,SLO,5.24,6113.33
2024-12-01,ACC-0107,SLO,5.23,6101.67
2025-01-01,ACC-0107,SLO,5.11,5961.67
2025-02-01,ACC-0107,SLO,4.21,4911.67
2025-03-01,ACC-0107,SLO,4.76,5553.33
2025-04-01,ACC-0107,SLO,5.68,6626.67
2025-05-01,ACC-0107,SLO,6.13,7151.67
2025-06-01,ACC-0107,SLO,4.13,4818.33
2025-07-01,ACC-0107,SLO,3.84,4480.0
2025-08-01,ACC-0107,SLO,5.81,6778.33
2025-09-01,ACC-0107,SLO,6.2,7233.33
2025-10-01,ACC-0107,SLO,4.01,4678.33
2025-11-01,ACC-0107,SLO,4.43,5168.33
2025-12-01,ACC-0107,SLO,5.17,6031.67
2024-05-01,ACC-0107,GC-LOGS,8.15,14941.67
2024-06-01,ACC-0107,GC-LOGS,9.08,16646.67
2024-07-01,ACC-0107,GC-LOGS,9.06,16610.0
2024-08-01,ACC-0107,GC-LOGS,8.99,16481.67
2024-09-01,ACC-0107,GC-LOGS,10.58,19396.67
2024-10-01,ACC-0107,GC-LOGS,11.05,20258.33
2024-11-01,ACC-0107,GC-LOGS,8.04,14740.0
2024-12-01,ACC-0107,GC-LOGS,9.21,16885.0
2025-01-01,ACC-0107,GC-LOGS,10.61,19451.67
2025-02-01,ACC-0107,GC-LOGS,11.31,20735.0
2025-03-01,ACC-0107,GC-LOGS,11.35,20808.33
2025-04-01,ACC-0107,GC-LOGS,9.75,17875.0
2025-05-01,ACC-0107,GC-LOGS,8.06,14776.67
2025-06-01,ACC-0107,GC-LOGS,8.03,14721.67
2025-07-01,ACC-0107,GC-LOGS,8.14,14923.33
2025-08-01,ACC-0107,GC-LOGS,9.42,17270.0
2025-09-01,ACC-0107,GC-LOGS,10.52,19286.67
2025-10-01,ACC-0107,GC-LOGS,10.2,18700.0
2025-11-01,ACC-0107,GC-LOGS,9.61,17618.33
2025-12-01,ACC-0107,GC-LOGS,10.29,18865.0
2024-07-01,ACC-0108,ENT-STACK,1.42,11241.67
2024-08-01,ACC-0108,ENT-STACK,1.21,9579.17
2024-09-01,ACC-0108,ENT-STACK,1.03,8154.17
2024-10-01,ACC-0108,ENT-STACK,1.11,8787.5
2024-11-01,ACC-0108,ENT-STACK,1.53,12112.5
2024-12-01,ACC-0108,ENT-STACK,6.56,51933.33
2025-01-01,ACC-0108,ENT-STACK,5.6,44333.33
2025-02-01,ACC-0108,ENT-STACK,5.4,42750.0
2025-03-01,ACC-0108,ENT-STACK,7.91,62620.83
2025-04-01,ACC-0108,ENT-STACK,7.14,56525.0
2025-05-01,ACC-0108,ENT-STACK,5.61,44412.5
2025-06-01,ACC-0108,ENT-STACK,7.13,56445.83
2025-07-01,ACC-0108,ENT-STACK,5.44,43066.67
2025-08-01,ACC-0108,ENT-STACK,6.6,52250.0
2025-07-01,ACC-0108,SLO,4.49,5238.33
2025-08-01,ACC-0108,SLO,5.95,6941.67
2023-04-01,ACC-0109,LOKI-ENT,11.11,27775.0
2023-05-01,ACC-0109,LOKI-ENT,11.06,27650.0
2023-06-01,ACC-0109,LOKI-ENT,8.3,20750.0
2023-07-01,ACC-0109,LOKI-ENT,10.68,26700.0
2023-08-01,ACC-0109,LOKI-ENT,10.7,26750.0
2023-09-01,ACC-0109,LOKI-ENT,9.81,24525.0
2023-10-01,ACC-0109,LOKI-ENT,8.38,20950.0
2023-11-01,ACC-0109,LOKI-ENT,8.93,22325.0
2023-12-01,ACC-0109,LOKI-ENT,8.57,21425.0
2024-01-01,ACC-0109,LOKI-ENT,9.71,24275.0
2024-02-01,ACC-0109,LOKI-ENT,8.58,21450.0
2024-03-01,ACC-0109,LOKI-ENT,8.47,21175.0
2024-04-01,ACC-0109,LOKI-ENT,8.84,22100.0
2024-05-01,ACC-0109,LOKI-ENT,9.89,24725.0
2024-06-01,ACC-0109,LOKI-ENT,10.64,26600.0
2024-07-01,ACC-0109,LOKI-ENT,10.21,25525.0
2024-08-01,ACC-0109,LOKI-ENT,8.46,21150.0
2024-09-01,ACC-0109,LOKI-ENT,9.48,23700.0
2024-10-01,ACC-0109,LOKI-ENT,9.07,22675.0
2024-11-01,ACC-0109,LOKI-ENT,8.32,20800.0
2024-12-01,ACC-0109,LOKI-ENT,10.0,25000.0
2025-01-01,ACC-0109,LOKI-ENT,9.29,23225.0
2025-02-01,ACC-0109,LOKI-ENT,11.06,27650.0
2025-03-01,ACC-0109,LOKI-ENT,10.84,27100.0
2025-04-01,ACC-0109,LOKI-ENT,9.33,23325.0
2025-05-01,ACC-0109,LOKI-ENT,10.97,27425.0
2025-06-01,ACC-0109,LOKI-ENT,9.1,22750.0
2025-07-01,ACC-0109,LOKI-ENT,8.34,20850.0
2025-08-01,ACC-0109,LOKI-ENT,9.31,23275.0
2025-09-01,ACC-0109,LOKI-ENT,9.09,22725.0
2025-10-01,ACC-0109,LOKI-ENT,8.68,21700.0
2025-11-01,ACC-0109,LOKI-ENT,9.95,24875.0
2025-12-01,ACC-0109,LOKI-ENT,8.56,21400.0
2023-04-01,ACC-0109,TEMPO-ENT,8.8,20533.33
2023-05-01,ACC-0109,TEMPO-ENT,9.58,22353.33
2023-06-01,ACC-0109,TEMPO-ENT,8.79,20510.0
2023-07-01,ACC-0109,TEMPO-ENT,9.01,21023.33
2023-08-01,ACC-0109,TEMPO-ENT,8.32,19413.33
2023-09-01,ACC-0109,TEMPO-ENT,7.95,18550.0
2023-10-01,ACC-0109,TEMPO-ENT,9.72,22680.0
2023-11-01,ACC-0109,TEMPO-ENT,7.43,17336.67
2023-12-01,ACC-0109,TEMPO-ENT,9.42,21980.0
2024-01-01,ACC-0109,TEMPO-ENT,8.43,19670.0
2024-02-01,ACC-0109,TEMPO-ENT,10.21,23823.33
2024-03-01,ACC-0109,TEMPO-ENT,7.56,17640.0
2024-04-01,ACC-0109,TEMPO-ENT,7.55,17616.67
2024-05-01,ACC-0109,TEMPO-ENT,10.03,23403.33
2024-06-01,ACC-0109,TEMPO-ENT,7.98,18620.0
2024-07-01,ACC-0109,TEMPO-ENT,8.78,20486.67
2024-08-01,ACC-0109,TEMPO-ENT,8.99,20976.67
2024-09-01,ACC-0109,TEMPO-ENT,8.91,20790.0
2024-10-01,ACC-0109,TEMPO-ENT,8.54,19926.67
2024-11-01,ACC-0109,TEMPO-ENT,9.44,22026.67
2024-12-01,ACC-0109,TEMPO-ENT,9.77,22796.67
2025-01-01,ACC-0109,TEMPO-ENT,8.85,20650.0
2025-02-01,ACC-0109,TEMPO-ENT,7.48,17453.33
2025-03-01,ACC-0109,TEMPO-ENT,8.69,20276.67
2025-04-01,ACC-0109,TEMPO-ENT,8.84,20626.67
2025-05-01,ACC-0109,TEMPO-ENT,8.6,20066.67
2025-06-01,ACC-0109,TEMPO-ENT,8.11,18923.33
2025-07-01,ACC-0109,TEMPO-ENT,9.74,22726.67
2025-08-01,ACC-0109,TEMPO-ENT,8.18,19086.67
2025-09-01,ACC-0109,TEMPO-ENT,8.03,18736.67
2025-10-01,ACC-0109,TEMPO-ENT,8.03,18736.67
2025-11-01,ACC-0109,TEMPO-ENT,9.54,22260.0
2025-12-01,ACC-0109,TEMPO-ENT,8.37,19530.0
2024-11-01,ACC-0110,TEMPO-ENT,2.62,6113.33
2024-12-01,ACC-0110,TEMPO-ENT,2.31,5390.0
2025-01-01,ACC-0110,TEMPO-ENT,2.05,4783.33
2025-02-01,ACC-0110,TEMPO-ENT,2.6,6066.67
2025-03-01,ACC-0110,TEMPO-ENT,2.01,4690.0
2025-04-01,ACC-0110,TEMPO-ENT,1.65,3850.0
2025-05-01,ACC-0110,TEMPO-ENT,2.17,5063.33
2025-06-01,ACC-0110,TEMPO-ENT,8.66,20206.67
2025-07-01,ACC-0110,TEMPO-ENT,8.54,19926.67
2025-08-01,ACC-0110,TEMPO-ENT,8.14,18993.33
2025-09-01,ACC-0110,TEMPO-ENT,8.07,18830.0
2025-10-01,ACC-0110,TEMPO-ENT,8.45,19716.67
2025-11-01,ACC-0110,TEMPO-ENT,9.1,21233.33
2025-03-01,ACC-0111,GC-METRICS,5.49,8235.0
2025-04-01,ACC-0111,GC-METRICS,6.69,10035.0
2025-05-01,ACC-0111,GC-METRICS,6.27,9405.0
2025-06-01,ACC-0111,GC-METRICS,6.25,9375.0
2025-07-01,ACC-0111,GC-METRICS,6.14,9210.0
2025-03-01,ACC-0111,LOKI-ENT,5.27,13175.0
2025-04-01,ACC-0111,LOKI-ENT,6.21,15525.0
2025-05-01,ACC-0111,LOKI-ENT,6.53,16325.0
2025-06-01,ACC-0111,LOKI-ENT,5.37,13425.0
2025-07-01,ACC-0111,LOKI-ENT,6.49,16225.0
2025-08-01,ACC-0111,LOKI-ENT,7.75,19375.0
2025-09-01,ACC-0111,LOKI-ENT,5.53,13825.0
2025-10-01,ACC-0111,LOKI-ENT,5.47,13675.0
2025-11-01,ACC-0111,LOKI-ENT,6.36,15900.0
2025-12-01,ACC-0111,LOKI-ENT,5.43,13575.0
2025-08-01,ACC-0111,GC-METRICS,4.76,7140.0
2025-09-01,ACC-0111,GC-METRICS,5.71,8565.0
2025-10-01,ACC-0111,GC-METRICS,5.24,7860.0
2025-11-01,ACC-0111,GC-METRICS,3.68,5520.0
2025-12-01,ACC-0111,GC-METRICS,3.45,5175.0
2025-12-01,ACC-0111,SLO,1.4,1633.33
2025-01-01,ACC-0112,GC-LOGS,2.06,3776.67
2025-02-01,ACC-0112,GC-LOGS,2.12,3886.67
2025-03-01,ACC-0112,GC-LOGS,2.1,3850.0
2025-04-01,ACC-0112,GC-LOGS,5.61,10285.0
2025-05-01,ACC-0112,GC-LOGS,4.13,7571.67
2025-06-01,ACC-0112,GC-LOGS,4.3,7883.33
2025-07-01,ACC-0112,GC-LOGS,4.44,8140.0
2025-08-01,ACC-0112,GC-LOGS,6.02,11036.67
2025-09-01,ACC-0112,GC-LOGS,4.44,8140.0
2025-10-01,ACC-0112,GC-LOGS,5.32,9753.33
2025-11-01,ACC-0112,GC-LOGS,2.16,3960.0
2025-12-01,ACC-0112,GC-LOGS,2.66,4876.67
2023-02-01,ACC-0113,ENT-STACK,14.94,118275.0
2023-03-01,ACC-0113,ENT-STACK,13.83,109487.5
2023-04-01,ACC-0113,ENT-STACK,14.26,112891.67
2023-05-01,ACC-0113,ENT-STACK,13.05,103312.5
2023-06-01,ACC-0113,ENT-STACK,14.33,113445.83
2023-07-01,ACC-0113,ENT-STACK,14.1,111625.0
2023-08-01,ACC-0113,ENT-STACK,14.23,112654.17
2023-09-01,ACC-0113,ENT-STACK,14.2,112416.67
2023-10-01,ACC-0113,ENT-STACK,13.66,108141.67
2023-11-01,ACC-0113,ENT-STACK,14.58,115425.0
2023-12-01,ACC-0113,ENT-STACK,13.35,105687.5
2024-01-01,ACC-0113,ENT-STACK,11.93,94445.83
2024-02-01,ACC-0113,ENT-STACK,11.36,89933.33
2024-03-01,ACC-0113,ENT-STACK,13.68,108300.0
2024-04-01,ACC-0113,ENT-STACK,14.0,110833.33
2024-05-01,ACC-0113,ENT-STACK,13.13,103945.83
2024-06-01,ACC-0113,ENT-STACK,12.6,99750.0
2024-07-01,ACC-0113,ENT-STACK,12.03,95237.5
2024-08-01,ACC-0113,ENT-STACK,14.19,112337.5
2024-09-01,ACC-0113,ENT-STACK,12.44,98483.33
2024-10-01,ACC-0113,ENT-STACK,14.39,113920.83
2024-11-01,ACC-0113,ENT-STACK,12.25,96979.17
2024-12-01,ACC-0113,ENT-STACK,13.28,105133.33
2025-01-01,ACC-0113,ENT-STACK,11.52,91200.0
2025-02-01,ACC-0113,ENT-STACK,13.38,105925.0
2025-03-01,ACC-0113,ENT-STACK,13.41,106162.5
2025-04-01,ACC-0113,ENT-STACK,13.34,105608.33
2025-05-01,ACC-0113,ENT-STACK,15.0,118750.0
2025-06-01,ACC-0113,ENT-STACK,12.46,98641.67
2025-07-01,ACC-0113,ENT-STACK,12.85,101729.17
2025-08-01,ACC-0113,ENT-STACK,14.33,113445.83
2025-09-01,ACC-0113,ENT-STACK,15.11,119620.83
2025-10-01,ACC-0113,ENT-STACK,11.5,91041.67
2025-11-01,ACC-0113,ENT-STACK,15.07,119304.17
2025-12-01,ACC-0113,ENT-STACK,14.82,117325.0
2025-05-01,ACC-0113,SLO,5.0,5833.33
2025-06-01,ACC-0113,SLO,5.16,6020.0
2025-07-01,ACC-0113,SLO,5.28,6160.0
2025-08-01,ACC-0113,SLO,3.79,4421.67
2025-09-01,ACC-0113,SLO,4.33,5051.67
2025-10-01,ACC-0113,SLO,3.85,4491.67
2025-11-01,ACC-0113,SLO,4.3,5016.67
2025-12-01,ACC-0113,SLO,4.77,5565.0
2025-05-01,ACC-0114,LOKI-ENT,1.66,4150.0
2025-06-01,ACC-0114,LOKI-ENT,1.71,4275.0
2025-07-01,ACC-0114,LOKI-ENT,1.54,3850.0
2025-08-01,ACC-0114,LOKI-ENT,1.67,4175.0
2025-09-01,ACC-0114,LOKI-ENT,1.48,3700.0
2025-10-01,ACC-0114,LOKI-ENT,1.1,2750.0
2025-11-01,ACC-0114,LOKI-ENT,1.15,2875.0
2025-12-01,ACC-0114,LOKI-ENT,1.61,4025.0
2024-11-01,ACC-0115,ONCALL,7.4,7400.0
2024-12-01,ACC-0115,ONCALL,7.65,7650.0
2025-01-01,ACC-0115,ONCALL,5.83,5830.0
2025-02-01,ACC-0115,ONCALL,6.95,6950.0
2025-03-01,ACC-0115,ONCALL,3.53,3530.0
2025-04-01,ACC-0115,ONCALL,7.1,7100.0
2025-05-01,ACC-0115,ONCALL,3.61,3610.0
2025-06-01,ACC-0115,ONCALL,4.38,4380.0
2025-07-01,ACC-0115,ONCALL,7.57,7570.0
2025-08-01,ACC-0115,ONCALL,5.97,5970.0
2025-09-01,ACC-0115,ONCALL,6.67,6670.0
2025-10-01,ACC-0115,ONCALL,5.75,5750.0
2025-11-01,ACC-0115,ONCALL,7.09,7090.0
2025-12-01,ACC-0115,ONCALL,4.78,4780.0
2024-11-01,ACC-0115,TEMPO-ENT,2.35,5483.33
2024-12-01,ACC-0115,TEMPO-ENT,1.77,4130.0
2025-01-01,ACC-0115,TEMPO-ENT,2.33,5436.67
2025-02-01,ACC-0115,TEMPO-ENT,2.04,4760.0
2025-03-01,ACC-0115,TEMPO-ENT,1.75,4083.33
2025-04-01,ACC-0115,TEMPO-ENT,1.78,4153.33
2025-05-01,ACC-0115,TEMPO-ENT,1.89,4410.0
2025-06-01,ACC-0115,TEMPO-ENT,2.17,5063.33
2025-07-01,ACC-0115,TEMPO-ENT,2.38,5553.33
2025-08-01,ACC-0115,TEMPO-ENT,2.26,5273.33
2025-09-01,ACC-0115,TEMPO-ENT,2.22,5180.0
2025-10-01,ACC-0115,TEMPO-ENT,1.85,4316.67
2025-11-01,ACC-0115,TEMPO-ENT,1.74,4060.0
2025-12-01,ACC-0115,TEMPO-ENT,1.8,4200.0
2024-07-01,ACC-0116,ENT-STACK,0.72,5700.0
2024-08-01,ACC-0116,ENT-STACK,0.68,5383.33
2024-09-01,ACC-0116,ENT-STACK,0.77,6095.83
2024-10-01,ACC-0116,ENT-STACK,0.75,5937.5
2024-11-01,ACC-0116,ENT-STACK,0.6,4750.0
2024-12-01,ACC-0116,ENT-STACK,0.82,6491.67
2025-01-01,ACC-0116,ENT-STACK,0.65,5145.83
2025-02-01,ACC-0116,ENT-STACK,0.83,6570.83
2025-03-01,ACC-0116,ENT-STACK,0.78,6175.0
2025-04-01,ACC-0116,ENT-STACK,0.61,4829.17
2025-05-01,ACC-0116,ENT-STACK,0.79,6254.17
2025-06-01,ACC-0116,ENT-STACK,0.73,5779.17
2025-07-01,ACC-0116,ENT-STACK,0.81,6412.5
2025-08-01,ACC-0116,ENT-STACK,0.5,3958.33
2025-09-01,ACC-0116,ENT-STACK,0.72,5700.0
2025-10-01,ACC-0116,ENT-STACK,0.49,3879.17
2025-11-01,ACC-0116,ENT-STACK,0.54,4275.0
2025-12-01,ACC-0116,ENT-STACK,0.63,4987.5
2024-12-01,ACC-0116,GC-METRICS,10.85,16275.0
2025-01-01,ACC-0116,GC-METRICS,10.36,15540.0
2025-02-01,ACC-0116,GC-METRICS,13.22,19830.0
2025-03-01,ACC-0116,GC-METRICS,12.87,19305.0
2025-04-01,ACC-0116,GC-METRICS,10.92,16380.0
2025-05-01,ACC-0116,GC-METRICS,10.56,15840.0
2025-06-01,ACC-0116,GC-METRICS,13.49,20235.0
2025-07-01,ACC-0116,GC-METRICS,13.81,20715.0
2025-08-01,ACC-0116,GC-METRICS,13.41,20115.0
2025-09-01,ACC-0116,GC-METRICS,12.94,19410.0
2025-10-01,ACC-0116,GC-METRICS,9.72,14580.0
2025-11-01,ACC-0116,GC-METRICS,9.99,14985.0
2025-12-01,ACC-0116,GC-METRICS,12.11,18165.0
2023-06-01,ACC-0117,GC-LOGS,8.52,15620.0
2023-07-01,ACC-0117,GC-LOGS,10.86,19910.0
2023-08-01,ACC-0117,GC-LOGS,10.59,19415.0
2023-09-01,ACC-0117,GC-LOGS,10.65,19525.0
2023-10-01,ACC-0117,GC-LOGS,9.22,16903.33
2023-11-01,ACC-0117,GC-LOGS,9.64,17673.33
2023-12-01,ACC-0117,GC-LOGS,10.29,18865.0
2024-01-01,ACC-0117,GC-LOGS,11.82,21670.0
2024-02-01,ACC-0117,GC-LOGS,11.54,21156.67
2024-03-01,ACC-0117,GC-LOGS,11.41,20918.33
2024-04-01,ACC-0117,GC-LOGS,11.53,21138.33
2024-05-01,ACC-0117,GC-LOGS,10.78,19763.33
2024-06-01,ACC-0117,GC-LOGS,10.14,18590.0
2024-07-01,ACC-0117,GC-LOGS,10.65,19525.0
2024-08-01,ACC-0117,GC-LOGS,10.53,19305.0
2024-09-01,ACC-0117,GC-LOGS,10.34,18956.67
2024-10-01,ACC-0117,GC-LOGS,9.44,17306.67
2024-11-01,ACC-0117,GC-LOGS,9.17,16811.67
2024-12-01,ACC-0117,GC-LOGS,11.85,21725.0
2025-01-01,ACC-0117,GC-LOGS,11.61,21285.0
2025-02-01,ACC-0117,GC-LOGS,11.13,20405.0
2025-03-01,ACC-0117,GC-LOGS,9.89,18131.67
2025-04-01,ACC-0117,GC-LOGS,9.99,18315.0
2025-05-01,ACC-0117,GC-LOGS,9.27,16995.0
2025-06-01,ACC-0117,GC-LOGS,9.91,18168.33
2023-06-01,ACC-0117,ENT-STACK,8.32,65866.67
2023-07-01,ACC-0117,ENT-STACK,7.51,59454.17
2023-08-01,ACC-0117,ENT-STACK,9.82,77741.67
2023-09-01,ACC-0117,ENT-STACK,9.85,77979.17
2023-10-01,ACC-0117,ENT-STACK,10.12,80116.67
2023-11-01,ACC-0117,ENT-STACK,8.98,71091.67
2023-12-01,ACC-0117,ENT-STACK,10.25,81145.83
2024-01-01,ACC-0117,ENT-STACK,9.0,71250.0
2024-02-01,ACC-0117,ENT-STACK,8.69,68795.83
2024-03-01,ACC-0117,ENT-STACK,7.99,63254.17
2024-04-01,ACC-0117,ENT-STACK,8.21,64995.83
2024-05-01,ACC-0117,ENT-STACK,9.07,71804.17
2024-06-01,ACC-0117,ENT-STACK,10.58,83758.33
2024-07-01,ACC-0117,ENT-STACK,10.16,80433.33
2024-08-01,ACC-0117,ENT-STACK,7.3,57791.67
2024-09-01,ACC-0117,ENT-STACK,10.12,80116.67
2024-10-01,ACC-0117,ENT-STACK,8.1,64125.0
2024-11-01,ACC-0117,ENT-STACK,8.32,65866.67
2024-12-01,ACC-0117,ENT-STACK,8.61,68162.5
2025-01-01,ACC-0117,ENT-STACK,8.81,69745.83
2025-02-01,ACC-0117,ENT-STACK,8.64,68400.0
2025-03-01,ACC-0117,ENT-STACK,10.67,84470.83
2025-04-01,ACC-0117,ENT-STACK,8.12,64283.33
2025-05-01,ACC-0117,ENT-STACK,9.94,78691.67
2025-06-01,ACC-0117,ENT-STACK,8.41,66579.17
2024-11-01,ACC-0117,TEMPO-ENT,5.98,13953.33
2024-12-01,ACC-0117,TEMPO-ENT,6.51,15190.0
2025-01-01,ACC-0117,TEMPO-ENT,5.19,12110.0
2025-02-01,ACC-0117,TEMPO-ENT,5.32,12413.33
2025-03-01,ACC-0117,TEMPO-ENT,6.68,15586.67
2025-04-01,ACC-0117,TEMPO-ENT,7.72,18013.33
2025-05-01,ACC-0117,TEMPO-ENT,6.64,15493.33
2025-06-01,ACC-0117,TEMPO-ENT,5.72,13346.67
2023-02-01,ACC-0118,PROM-MGD,8.35,10437.5
2023-03-01,ACC-0118,PROM-MGD,5.68,7100.0
2023-04-01,ACC-0118,PROM-MGD,6.71,8387.5
2023-05-01,ACC-0118,PROM-MGD,7.86,9825.0
2023-06-01,ACC-0118,PROM-MGD,6.57,8212.5
2023-07-01,ACC-0118,PROM-MGD,6.63,8287.5
2023-08-01,ACC-0118,PROM-MGD,7.82,9775.0
2023-09-01,ACC-0118,PROM-MGD,5.8,7250.0
2023-10-01,ACC-0118,PROM-MGD,5.76,7200.0
2023-11-01,ACC-0118,PROM-MGD,6.22,7775.0
2023-12-01,ACC-0118,PROM-MGD,7.16,8950.0
2024-01-01,ACC-0118,PROM-MGD,8.45,10562.5
2024-02-01,ACC-0118,PROM-MGD,8.03,10037.5
2024-03-01,ACC-0118,PROM-MGD,6.75,8437.5
2024-04-01,ACC-0118,PROM-MGD,7.68,9600.0
2024-05-01,ACC-0118,PROM-MGD,6.45,8062.5
2024-06-01,ACC-0118,PROM-MGD,6.08,7600.0
2024-07-01,ACC-0118,PROM-MGD,6.69,8362.5
2024-08-01,ACC-0118,PROM-MGD,6.81,8512.5
2024-09-01,ACC-0118,PROM-MGD,7.21,9012.5
2024-10-01,ACC-0118,PROM-MGD,6.33,7912.5
2024-11-01,ACC-0118,PROM-MGD,5.65,7062.5
2024-12-01,ACC-0118,PROM-MGD,8.05,10062.5
2025-01-01,ACC-0118,PROM-MGD,7.79,9737.5
2025-02-01,ACC-0118,PROM-MGD,7.13,8912.5
2025-03-01,ACC-0118,PROM-MGD,7.06,8825.0
2023-02-01,ACC-0118,ENT-STACK,4.46,35308.33
2023-03-01,ACC-0118,ENT-STACK,3.44,27233.33
2023-04-01,ACC-0118,ENT-STACK,5.84,46233.33
2023-05-01,ACC-0118,ENT-STACK,6.07,48054.17
2023-06-01,ACC-0118,ENT-STACK,3.48,27550.0
2023-07-01,ACC-0118,ENT-STACK,6.31,49954.17
2023-08-01,ACC-0118,ENT-STACK,6.56,51933.33
2023-09-01,ACC-0118,ENT-STACK,4.84,38316.67
2023-10-01,ACC-0118,ENT-STACK,4.93,39029.17
2023-11-01,ACC-0118,ENT-STACK,6.58,52091.67
2023-12-01,ACC-0118,ENT-STACK,6.81,53912.5
2024-01-01,ACC-0118,ENT-STACK,6.76,53516.67
2024-02-01,ACC-0118,ENT-STACK,3.65,28895.83
2024-03-01,ACC-0118,ENT-STACK,5.34,42275.0
2024-04-01,ACC-0118,ENT-STACK,6.13,48529.17
2024-05-01,ACC-0118,ENT-STACK,6.24,49400.0
2024-06-01,ACC-0118,ENT-STACK,3.42,27075.0
2024-07-01,ACC-0118,ENT-STACK,6.28,49716.67
2024-08-01,ACC-0118,ENT-STACK,5.49,43462.5
2024-09-01,ACC-0118,ENT-STACK,6.98,55258.33
2024-10-01,ACC-0118,ENT-STACK,3.72,29450.0
2024-11-01,ACC-0118,ENT-STACK,5.67,44887.5
2024-12-01,ACC-0118,ENT-STACK,4.89,38712.5
2025-01-01,ACC-0118,ENT-STACK,6.63,52487.5
2025-02-01,ACC-0118,ENT-STACK,6.74,53358.33
2025-03-01,ACC-0118,ENT-STACK,6.45,51062.5
2025-04-01,ACC-0118,ENT-STACK,5.03,39820.83
2025-05-01,ACC-0118,ENT-STACK,6.29,49795.83
2025-06-01,ACC-0118,ENT-STACK,4.54,35941.67
2025-07-01,ACC-0118,ENT-STACK,5.16,40850.0
2025-08-01,ACC-0118,ENT-STACK,3.74,29608.33
2025-09-01,ACC-0118,ENT-STACK,7.18,56841.67
2025-10-01,ACC-0118,ENT-STACK,5.62,44491.67
2025-11-01,ACC-0118,ENT-STACK,4.83,38237.5
2025-12-01,ACC-0118,ENT-STACK,5.04,39900.0
2025-04-01,ACC-0118,PROM-MGD,4.98,6225.0
2025-05-01,ACC-0118,PROM-MGD,4.87,6087.5
2025-06-01,ACC-0118,PROM-MGD,5.48,6850.0
2025-07-01,ACC-0118,PROM-MGD,4.94,6175.0
2025-08-01,ACC-0118,PROM-MGD,4.53,5662.5
2025-09-01,ACC-0118,PROM-MGD,4.2,5250.0
2025-10-01,ACC-0118,PROM-MGD,4.89,6112.5
2025-11-01,ACC-0118,PROM-MGD,4.74,5925.0
2025-12-01,ACC-0118,PROM-MGD,4.71,5887.5
2025-08-01,ACC-0118,SLO,2.01,2345.0
2025-09-01,ACC-0118,SLO,2.1,2450.0
2025-10-01,ACC-0118,SLO,1.7,1983.33
2025-11-01,ACC-0118,SLO,2.24,2613.33
2025-12-01,ACC-0118,SLO,2.01,2345.0
2024-02-01,ACC-0119,GC-METRICS,9.52,14280.0
2024-03-01,ACC-0119,GC-METRICS,8.4,12600.0
2024-04-01,ACC-0119,GC-METRICS,10.12,15180.0
2024-05-01,ACC-0119,GC-METRICS,10.72,16080.0
2024-06-01,ACC-0119,GC-METRICS,7.55,11325.0
2024-07-01,ACC-0119,GC-METRICS,7.81,11715.0
2024-08-01,ACC-0119,GC-METRICS,13.17,19755.0
2024-09-01,ACC-0119,GC-METRICS,15.13,22695.0
2024-10-01,ACC-0119,GC-METRICS,17.79,26685.0
2024-11-01,ACC-0119,GC-METRICS,15.86,23790.0
2024-12-01,ACC-0119,GC-METRICS,17.8,26700.0
2025-01-01,ACC-0119,GC-METRICS,17.32,25980.0
2025-02-01,ACC-0119,GC-METRICS,13.02,19530.0
2025-03-01,ACC-0119,GC-METRICS,11.67,17505.0
2025-04-01,ACC-0119,GC-METRICS,11.87,17805.0
2025-05-01,ACC-0119,GC-METRICS,10.52,15780.0
2025-06-01,ACC-0119,GC-METRICS,11.75,17625.0
2025-07-01,ACC-0119,GC-METRICS,13.5,20250.0
2025-08-01,ACC-0119,GC-METRICS,12.36,18540.0
2025-09-01,ACC-0119,GC-METRICS,9.47,14205.0
2025-10-01,ACC-0119,GC-METRICS,14.4,21600.0
2025-11-01,ACC-0119,GC-METRICS,14.87,22305.0
2025-12-01,ACC-0119,GC-METRICS,15.15,22725.0
2024-04-01,ACC-0120,TEMPO-ENT,3.05,7116.67
2024-05-01,ACC-0120,TEMPO-ENT,2.26,5273.33
2024-06-01,ACC-0120,TEMPO-ENT,2.51,5856.67
2024-07-01,ACC-0120,TEMPO-ENT,2.53,5903.33
2024-08-01,ACC-0120,TEMPO-ENT,2.61,6090.0
2024-09-01,ACC-0120,TEMPO-ENT,2.81,6556.67
2024-04-01,ACC-0120,ONCALL,4.1,4100.0
2024-05-01,ACC-0120,ONCALL,6.46,6460.0
2024-06-01,ACC-0120,ONCALL,5.17,5170.0
2024-07-01,ACC-0120,ONCALL,6.68,6680.0
